,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Year,Month,Day,Hour,IsWeekend,Day_Monday,Day_Tuesday,Day_Wednesday,Day_Thursday,Day_Friday,Day_Saturday,Day_Sunday
3722,1.5,1006,7.9,896,67,797,79.0,1697,736,30.3,45.1,1.9129,2004,8,12,20,0,0,0,0,1,0,0,0
3723,1.3,1008,7.5,878,53,792,67.0,1691,722,29.3,50.2,2.0127,2004,8,12,21,0,0,0,0,1,0,0,0
3724,1.2,989,6.0,814,53,845,65.0,1657,680,28.6,53.7,2.0691,2004,8,12,22,0,0,0,0,1,0,0,0
3725,1.6,1080,8.5,920,60,739,67.0,1761,772,27.8,57.4,2.1107,2004,8,12,23,0,0,0,0,1,0,0,0
3726,1.4,1033,7.0,856,60,774,62.0,1736,769,27.4,59.4,2.1395,2004,8,13,0,0,0,0,0,0,1,0,0
3727,1.1,968,5.6,794,39,836,48.0,1688,654,27.2,59.3,2.1059,2004,8,13,1,0,0,0,0,0,1,0,0
3728,0.7,853,2.6,626,22,1045,33.0,1557,516,26.7,61.0,2.1005,2004,8,13,2,0,0,0,0,0,1,0,0
3729,0.4,810,1.5,544,14,1264,22.0,1485,447,26.0,62.7,2.0737,2004,8,13,3,0,0,0,0,0,1,0,0
3730,0.5,817,1.7,558,7,1232,11.0,1485,452,25.4,63.1,2.0184,2004,8,13,4,0,0,0,0,0,1,0,0
3731,0.5,840,2.0,586,25,1154,34.0,1499,492,26.1,60.3,2.012,2004,8,13,5,0,0,0,0,0,1,0,0
3732,0.8,940,4.0,709,47,956,52.0,1641,588,25.2,67.1,2.1164,2004,8,13,6,0,0,0,0,0,1,0,0
3733,1.6,1076,8.6,924,101,720,80.0,1806,909,26.0,61.9,2.0511,2004,8,13,7,0,0,0,0,0,1,0,0
3734,1.6,1086,10.1,981,100,688,86.0,1818,1007,27.0,57.5,2.0183,2004,8,13,8,0,0,0,0,0,1,0,0
3735,1.4,1031,8.7,929,79,759,77.0,1722,809,30.5,44.4,1.9076,2004,8,13,9,0,0,0,0,0,1,0,0
3736,1.5,1016,7.9,896,91,766,93.0,1704,820,33.4,35.1,1.781,2004,8,13,10,0,0,0,0,0,1,0,0
3737,1.2,953,5.8,801,83,868,109.0,1573,657,35.7,29.0,1.6716,2004,8,13,11,0,0,0,0,0,1,0,0
3738,1.1,918,5.3,779,65,896,89.0,1537,551,35.8,27.7,1.6041,2004,8,13,12,0,0,0,0,0,1,0,0
3739,0.8,892,4.2,724,55,971,71.0,1490,511,36.3,27.4,1.6264,2004,8,13,13,0,0,0,0,0,1,0,0
3740,0.7,841,3.3,673,40,1061,56.0,1394,451,33.6,28.8,1.4695,2004,8,13,14,0,0,0,0,0,1,0,0
3741,0.7,799,4.0,709,48,1078,68.0,1332,462,35.2,20.5,1.1418,2004,8,13,15,0,0,0,0,0,1,0,0
3742,0.7,838,4.3,726,46,1056,61.0,1382,440,35.0,22.4,1.2371,2004,8,13,16,0,0,0,0,0,1,0,0
3743,1.0,870,4.6,745,54,998,70.0,1400,472,34.0,25.2,1.314,2004,8,13,17,0,0,0,0,0,1,0,0
3744,1.0,892,5.1,771,55,965,76.0,1465,494,32.0,28.2,1.3204,2004,8,13,18,0,0,0,0,0,1,0,0
3745,1.2,926,5.9,805,60,901,78.0,1511,524,29.4,34.4,1.3899,2004,8,13,19,0,0,0,0,0,1,0,0
3746,1.1,919,5.7,796,62,870,80.0,1538,560,28.1,41.1,1.535,2004,8,13,20,0,0,0,0,0,1,0,0
3747,1.0,932,4.7,746,51,912,71.0,1528,534,26.9,47.5,1.6595,2004,8,13,21,0,0,0,0,0,1,0,0
3748,1.2,957,5.1,767,57,867,74.0,1534,577,26.6,50.4,1.724,2004,8,13,22,0,0,0,0,0,1,0,0
3749,1.4,994,5.9,806,72,830,90.0,1580,674,25.9,52.9,1.7478,2004,8,13,23,0,0,0,0,0,1,0,0
3750,1.3,984,5.6,795,63,838,78.0,1570,676,25.4,54.6,1.7483,2004,8,14,0,1,0,0,0,0,0,1,0
3751,1.0,919,4.5,737,49,899,63.0,1534,611,25.1,55.7,1.7471,2004,8,14,1,1,0,0,0,0,0,1,0
3752,0.6,847,2.5,618,30,1075,42.0,1442,529,25.1,55.3,1.733,2004,8,14,2,1,0,0,0,0,0,1,0
3753,0.4,802,1.7,559,24,1232,34.5,1414,478,25.0,56.0,1.7428,2004,8,14,3,1,0,0,0,0,0,1,0
3754,0.4,795,1.8,569,18,1178,27.0,1426,497,25.2,55.0,1.7405,2004,8,14,4,1,0,0,0,0,0,1,0
3755,0.4,809,1.9,578,22,1170,29.0,1445,513,25.6,53.5,1.7291,2004,8,14,5,1,0,0,0,0,0,1,0
3756,0.5,835,2.6,626,39,1088,41.0,1471,563,24.7,55.9,1.7114,2004,8,14,6,1,0,0,0,0,0,1,0
3757,1.1,967,6.3,826,68,821,61.0,1639,822,24.0,57.2,1.6835,2004,8,14,7,1,0,0,0,0,0,1,0
3758,1.2,969,6.8,849,84,800,68.0,1626,890,25.0,53.2,1.663,2004,8,14,8,1,0,0,0,0,0,1,0
3759,0.9,913,4.7,749,54,911,58.0,1535,742,28.0,43.4,1.6162,2004,8,14,9,1,0,0,0,0,0,1,0
3760,0.9,933,4.7,748,51,948,52.0,1551,629,31.6,35.5,1.6269,2004,8,14,10,1,0,0,0,0,0,1,0
3761,1.0,922,4.0,712,52,924,57.0,1494,609,35.0,29.0,1.6017,2004,8,14,11,1,0,0,0,0,0,1,0
3762,0.8,914,4.3,726,44,959,51.0,1496,534,35.3,27.6,1.5512,2004,8,14,12,1,0,0,0,0,0,1,0
3763,0.8,873,3.8,699,47,999,53.0,1413,528,36.2,24.1,1.4235,2004,8,14,13,1,0,0,0,0,0,1,0
3764,0.7,831,3.4,676,37,1041,49.0,1350,463,34.8,24.5,1.3373,2004,8,14,14,1,0,0,0,0,0,1,0
3765,0.7,840,3.6,685,33,1051,44.0,1339,462,38.2,19.6,1.2915,2004,8,14,15,1,0,0,0,0,0,1,0
3766,0.7,874,3.6,686,36,1032,48.0,1402,501,38.9,20.3,1.382,2004,8,14,16,1,0,0,0,0,0,1,0
3767,0.7,896,3.6,687,33,1006,46.0,1438,493,36.9,27.1,1.6683,2004,8,14,17,1,0,0,0,0,0,1,0
3768,0.9,964,5.1,769,40,873,56.0,1546,572,35.2,32.1,1.7898,2004,8,14,18,1,0,0,0,0,0,1,0
3769,1.2,1001,6.6,838,56,801,73.0,1614,668,32.0,38.2,1.788,2004,8,14,19,1,0,0,0,0,0,1,0
3770,1.4,1005,7.3,868,71,779,85.0,1633,771,29.8,41.8,1.7269,2004,8,14,20,1,0,0,0,0,0,1,0
3771,1.2,979,6.1,818,57,797,72.0,1590,732,28.2,45.9,1.7272,2004,8,14,21,1,0,0,0,0,0,1,0
3772,1.0,935,5.2,774,43,825,53.0,1562,687,27.1,48.2,1.7075,2004,8,14,22,1,0,0,0,0,0,1,0
3773,0.9,939,4.9,758,40,858,47.0,1544,664,26.7,49.5,1.7048,2004,8,14,23,1,0,0,0,0,0,1,0
3774,0.7,878,3.5,684,26,947,37.0,1475,588,26.1,50.8,1.6917,2004,8,15,0,1,0,0,0,0,0,0,1
3775,0.5,848,3.0,650,24,989,34.0,1479,610,25.7,52.5,1.7077,2004,8,15,1,1,0,0,0,0,0,0,1
3776,0.5,826,2.7,631,24,1028,33.0,1473,593,24.8,55.4,1.7054,2004,8,15,2,1,0,0,0,0,0,0,1
3777,0.4,804,2.2,597,21,1077,30.0,1454,566,23.8,57.5,1.6723,2004,8,15,3,1,0,0,0,0,0,0,1
3778,0.4,789,2.0,584,18,1107,27.0,1457,571,22.4,62.2,1.6648,2004,8,15,4,1,0,0,0,0,0,0,1
3779,0.4,785,2.4,612,18,1054,27.0,1443,614,22.5,61.8,1.6654,2004,8,15,5,1,0,0,0,0,0,0,1
3780,0.4,772,2.0,584,19,1149,27.0,1414,566,22.7,59.2,1.6139,2004,8,15,6,1,0,0,0,0,0,0,1
3781,0.5,796,2.5,623,22,1064,28.0,1425,594,23.0,58.4,1.6223,2004,8,15,7,1,0,0,0,0,0,0,1
3782,0.7,875,3.5,682,34,983,36.0,1457,611,23.9,56.3,1.6489,2004,8,15,8,1,0,0,0,0,0,0,1
3783,1.1,955,6.0,811,61,841,59.0,1562,759,26.3,50.1,1.6889,2004,8,15,9,1,0,0,0,0,0,0,1
3784,1.0,938,5.3,778,46,896,56.0,1520,700,32.1,34.0,1.6039,2004,8,15,10,1,0,0,0,0,0,0,1
3785,1.2,954,6.3,826,56,870,70.0,1531,691,35.8,25.7,1.4861,2004,8,15,11,1,0,0,0,0,0,0,1
3786,1.1,875,4.8,753,31,978,36.0,1402,579,38.3,19.8,1.3067,2004,8,15,12,1,0,0,0,0,0,0,1
3787,0.6,810,3.2,664,11,1123,17.0,1312,478,37.3,20.5,1.286,2004,8,15,13,1,0,0,0,0,0,0,1
3788,0.4,746,2.6,624,8,1227,14.0,1209,410,36.3,18.4,1.0976,2004,8,15,14,1,0,0,0,0,0,0,1
3789,0.4,738,2.4,610,14,1281,24.0,1204,404,36.8,16.9,1.0347,2004,8,15,15,1,0,0,0,0,0,0,1
3790,0.5,771,3.0,652,21,1223,36.0,1239,440,37.9,15.9,1.0296,2004,8,15,16,1,0,0,0,0,0,0,1
3791,0.6,799,3.1,658,26,1216,43.0,1254,461,36.7,17.1,1.0398,2004,8,15,17,1,0,0,0,0,0,0,1
3792,0.8,831,3.4,679,37,1143,60.0,1291,526,33.8,21.9,1.1303,2004,8,15,18,1,0,0,0,0,0,0,1
3793,1.0,885,4.6,743,53,1016,81.0,1379,647,32.6,24.6,1.1885,2004,8,15,19,1,0,0,0,0,0,0,1
3794,1.1,883,4.4,731,56,988,87.0,1384,693,30.6,28.4,1.2247,2004,8,15,20,1,0,0,0,0,0,0,1
3795,1.1,906,5.5,790,51,936,85.0,1430,729,29.4,30.5,1.2288,2004,8,15,21,1,0,0,0,0,0,0,1
3796,1.6,982,8.2,906,79,784,91.0,1561,1002,28.4,34.4,1.314,2004,8,15,22,1,0,0,0,0,0,0,1
3797,0.9,892,5.0,766,38,880,55.0,1399,797,28.3,34.1,1.2951,2004,8,15,23,1,0,0,0,0,0,0,1
3798,0.7,841,4.0,711,25,956,42.0,1367,685,27.8,35.2,1.2968,2004,8,16,0,0,1,0,0,0,0,0,0
3799,0.7,859,3.7,693,24,988,43.0,1377,710,25.3,39.7,1.2656,2004,8,16,1,0,1,0,0,0,0,0,0
3800,0.5,810,3.1,657,11,1016,20.0,1337,629,24.5,41.5,1.2589,2004,8,16,2,0,1,0,0,0,0,0,0
3801,0.4,759,1.8,566,13,1175,21.5,1267,503,24.8,39.8,1.2231,2004,8,16,3,0,1,0,0,0,0,0,0
3802,0.3,749,1.5,543,16,1238,23.0,1244,462,23.3,41.9,1.1856,2004,8,16,4,0,1,0,0,0,0,0,0
3803,0.4,766,2.4,616,43,1163,43.0,1306,530,21.5,45.6,1.1558,2004,8,16,5,0,1,0,0,0,0,0,0
3804,0.9,865,5.4,783,86,893,68.0,1446,838,21.3,47.0,1.1793,2004,8,16,6,0,1,0,0,0,0,0,0
3805,1.3,924,8.5,920,92,767,62.0,1534,946,22.2,45.0,1.1867,2004,8,16,7,0,1,0,0,0,0,0,0
3806,1.6,973,10.9,1010,102,722,65.0,1616,1014,23.6,40.8,1.1746,2004,8,16,8,0,1,0,0,0,0,0,0
3807,2.1,1028,12.0,1048,171,719,93.0,1624,1135,27.1,32.4,1.1462,2004,8,16,9,0,1,0,0,0,0,0,0
3808,2.0,979,10.6,999,148,796,110.0,1515,1027,33.4,20.1,1.0142,2004,8,16,10,0,1,0,0,0,0,0,0
3809,1.4,892,7.4,874,119,923,106.0,1369,749,35.3,17.0,0.9546,2004,8,16,11,0,1,0,0,0,0,0,0
3810,1.4,892,7.3,869,71,953,77.0,1363,632,37.4,14.7,0.9295,2004,8,16,12,0,1,0,0,0,0,0,0
3811,0.9,836,4.6,741,53,1065,60.0,1277,479,38.6,14.6,0.9821,2004,8,16,13,0,1,0,0,0,0,0,0
3812,0.8,824,4.0,708,61,1091,67.0,1256,463,35.8,17.8,1.0274,2004,8,16,14,0,1,0,0,0,0,0,0
3813,0.8,825,3.8,702,53,1077,57.0,1267,458,38.4,16.4,1.0957,2004,8,16,15,0,1,0,0,0,0,0,0
3814,1.0,871,5.0,761,61,1015,60.0,1346,520,39.7,15.3,1.0963,2004,8,16,16,0,1,0,0,0,0,0,0
3815,1.3,903,6.9,853,72,930,69.0,1420,606,38.8,15.8,1.0706,2004,8,16,17,0,1,0,0,0,0,0,0
3816,1.3,944,7.0,857,67,880,77.0,1463,631,35.2,22.3,1.2467,2004,8,16,18,0,1,0,0,0,0,0,0
3817,1.3,969,6.8,850,70,857,77.0,1503,695,31.7,28.2,1.2962,2004,8,16,19,0,1,0,0,0,0,0,0
3818,1.6,1005,8.5,919,81,788,87.0,1543,871,30.4,30.9,1.3219,2004,8,16,20,0,1,0,0,0,0,0,0
3819,1.4,972,8.0,898,79,807,88.0,1508,879,29.5,32.1,1.3005,2004,8,16,21,0,1,0,0,0,0,0,0
3820,1.3,960,5.7,798,73,854,84.0,1459,780,28.0,34.9,1.2989,2004,8,16,22,0,1,0,0,0,0,0,0
3821,1.0,946,5.1,767,57,870,65.0,1443,728,28.2,36.6,1.3722,2004,8,16,23,0,1,0,0,0,0,0,0
3822,0.9,959,5.5,787,45,830,54.0,1460,821,26.5,40.7,1.3873,2004,8,17,0,0,0,1,0,0,0,0,0
3823,0.6,877,3.1,658,25,964,37.0,1349,663,28.3,36.7,1.3878,2004,8,17,1,0,0,1,0,0,0,0,0
3824,0.5,867,2.9,645,23,1001,36.0,1385,656,25.7,43.8,1.4233,2004,8,17,2,0,0,1,0,0,0,0,0
3825,0.5,836,2.6,626,20,1024,32.5,1397,639,24.3,49.0,1.4666,2004,8,17,3,0,0,1,0,0,0,0,0
3826,0.4,820,2.2,597,18,1069,29.0,1346,603,24.3,48.3,1.4449,2004,8,17,4,0,0,1,0,0,0,0,0
3827,0.4,828,2.5,618,23,1039,25.0,1354,560,23.6,49.2,1.4153,2004,8,17,5,0,0,1,0,0,0,0,0
3828,1.0,929,5.6,791,59,841,41.0,1493,789,22.2,53.9,1.4201,2004,8,17,6,0,0,1,0,0,0,0,0
3829,2.2,1118,12.9,1079,135,638,68.0,1761,1145,22.5,52.3,1.41,2004,8,17,7,0,0,1,0,0,0,0,0
3830,2.5,1155,16.0,1181,167,580,82.0,1850,1302,24.3,47.8,1.4321,2004,8,17,8,0,0,1,0,0,0,0,0
3831,2.3,1112,12.2,1058,190,654,137.0,1695,1297,27.3,40.7,1.4548,2004,8,17,9,0,0,1,0,0,0,0,0
3832,2.0,1094,10.0,979,142,717,119.0,1633,1192,33.3,28.2,1.4189,2004,8,17,10,0,0,1,0,0,0,0,0
3833,1.98,1022,7.8,890,140,803,117.4,1499,862,35.3,23.1,1.2989,2004,8,17,11,0,0,1,0,0,0,0,0
3834,1.96,968,5.9,805,138,875,115.8,1391,649,36.1,21.3,1.2502,2004,8,17,12,0,0,1,0,0,0,0,0
3835,1.94,978,6.6,840,136,852,114.2,1422,694,38.5,18.0,1.2055,2004,8,17,13,0,0,1,0,0,0,0,0
3836,1.92,947,4.8,751,134,922,112.6,1358,595,36.5,20.8,1.2446,2004,8,17,14,0,0,1,0,0,0,0,0
3837,1.9,997,5.9,808,132,870,111.0,1447,662,38.8,19.1,1.3035,2004,8,17,15,0,0,1,0,0,0,0,0
3838,1.88,1026,6.0,813,130,843,109.4,1463,692,38.8,19.8,1.3513,2004,8,17,16,0,0,1,0,0,0,0,0
3839,1.8599999999999999,973,5.0,764,128,914,107.8,1373,619,38.1,19.7,1.2928,2004,8,17,17,0,0,1,0,0,0,0,0
3840,1.8399999999999999,925,4.2,721,126,969,106.2,1317,484,36.1,20.7,1.2151,2004,8,17,18,0,0,1,0,0,0,0,0
3841,1.8199999999999998,957,5.0,766,124,929,104.6,1380,516,32.8,24.3,1.1894,2004,8,17,19,0,0,1,0,0,0,0,0
3842,1.8,1029,7.5,877,122,807,103.0,1489,776,30.4,29.8,1.2712,2004,8,17,20,0,0,1,0,0,0,0,0
3843,1.78,1109,9.3,952,120,735,101.4,1601,1041,29.1,33.6,1.3314,2004,8,17,21,0,0,1,0,0,0,0,0
3844,1.76,1105,10.0,977,118,692,99.8,1618,1138,28.6,35.7,1.3726,2004,8,17,22,0,0,1,0,0,0,0,0
3845,1.74,1039,8.2,906,116,728,98.2,1545,1091,28.0,36.1,1.3425,2004,8,17,23,0,0,1,0,0,0,0,0
3846,1.72,965,6.4,832,114,795,96.6,1455,978,25.8,39.5,1.2949,2004,8,18,0,0,0,0,1,0,0,0,0
3847,1.7,955,6.0,812,112,823,95.0,1464,936,25.1,40.1,1.2544,2004,8,18,1,0,0,0,1,0,0,0,0
3848,1.68,935,5.4,782,110,847,93.4,1428,867,24.4,42.5,1.2854,2004,8,18,2,0,0,0,1,0,0,0,0
3849,1.66,902,4.4,735,108,890,91.8,1410,781,23.0,46.2,1.2783,2004,8,18,3,0,0,0,1,0,0,0,0
3850,1.64,875,4.1,714,106,903,90.2,1379,746,22.5,46.7,1.261,2004,8,18,4,0,0,0,1,0,0,0,0
3851,1.6199999999999999,884,4.3,729,104,920,88.6,1389,837,22.9,45.7,1.2621,2004,8,18,5,0,0,0,1,0,0,0,0
3852,1.5999999999999999,942,6.3,825,102,870,87.0,1450,995,23.8,41.8,1.2149,2004,8,18,6,0,0,0,1,0,0,0,0
3853,1.5799999999999998,1077,10.9,1012,100,708,85.4,1633,1138,24.4,42.6,1.2866,2004,8,18,7,0,0,0,1,0,0,0,0
3854,1.56,1040,11.2,1022,98,713,83.8,1624,998,27.3,36.8,1.3189,2004,8,18,8,0,0,0,1,0,0,0,0
3855,1.54,982,6.5,836,96,840,82.19999999999999,1498,696,29.6,35.4,1.4426,2004,8,18,9,0,0,0,1,0,0,0,0
3856,1.52,995,5.7,800,94,896,80.6,1501,615,34.6,28.3,1.5338,2004,8,18,10,0,0,0,1,0,0,0,0
3857,1.5,1024,7.0,859,92,810,79.0,1576,710,33.1,32.6,1.6188,2004,8,18,11,0,0,0,1,0,0,0,0
3858,1.48,1029,5.6,791,90,855,77.4,1567,651,33.3,33.1,1.6642,2004,8,18,12,0,0,0,1,0,0,0,0
3859,1.46,1003,5.5,787,88,850,75.8,1518,636,34.6,30.1,1.6296,2004,8,18,13,0,0,0,1,0,0,0,0
3860,1.44,987,5.4,782,86,875,74.19999999999999,1514,593,34.9,29.5,1.6275,2004,8,18,14,0,0,0,1,0,0,0,0
3861,1.42,1023,7.0,859,84,810,72.6,1590,684,35.6,28.5,1.6293,2004,8,18,15,0,0,0,1,0,0,0,0
3862,1.4,1023,7.4,875,83,785,71.0,1590,711,36.4,27.1,1.6226,2004,8,18,16,0,0,0,1,0,0,0,0
3863,1.7,1064,9.1,942,94,735,78.0,1650,801,36.8,26.2,1.5984,2004,8,18,17,0,0,0,1,0,0,0,0
3864,1.5,1042,8.9,936,84,759,72.0,1630,770,36.4,26.8,1.6038,2004,8,18,18,0,0,0,1,0,0,0,0
3865,1.7,1059,9.2,947,90,733,74.0,1671,813,33.3,32.8,1.6527,2004,8,18,19,0,0,0,1,0,0,0,0
3866,1.6,1050,8.5,921,91,743,70.0,1683,851,31.3,39.5,1.7798,2004,8,18,20,0,0,0,1,0,0,0,0
3867,1.4,1025,7.9,896,70,738,55.0,1693,823,29.9,44.7,1.8511,2004,8,18,21,0,0,0,1,0,0,0,0
3868,1.4,1029,6.1,816,75,804,54.0,1624,778,29.1,48.4,1.9186,2004,8,18,22,0,0,0,1,0,0,0,0
3869,1.4,1055,6.4,831,72,769,53.0,1686,827,28.0,52.9,1.964,2004,8,18,23,0,0,0,1,0,0,0,0
3870,1.2,1001,5.7,799,59,800,46.0,1642,753,27.7,53.0,1.9423,2004,8,19,0,0,0,0,0,1,0,0,0
3871,0.9,936,4.4,730,48,864,38.0,1551,726,27.7,52.6,1.9202,2004,8,19,1,0,0,0,0,1,0,0,0
3872,0.6,863,2.3,608,41,1035,30.0,1465,597,28.3,49.5,1.8782,2004,8,19,2,0,0,0,0,1,0,0,0
3873,0.4,834,1.8,565,26,1187,23.0,1444,473,28.8,49.0,1.9112,2004,8,19,3,0,0,0,0,1,0,0,0
3874,0.5,841,1.9,578,11,1144,16.0,1464,463,27.7,52.5,1.923,2004,8,19,4,0,0,0,0,1,0,0,0
3875,0.5,871,2.4,611,11,1077,12.0,1494,526,27.5,53.0,1.9097,2004,8,19,5,0,0,0,0,1,0,0,0
3876,0.8,962,4.7,747,37,862,38.0,1605,712,27.1,54.4,1.9168,2004,8,19,6,0,0,0,0,1,0,0,0
3877,1.4,1083,7.8,889,72,725,56.0,1734,918,27.6,52.1,1.8936,2004,8,19,7,0,0,0,0,1,0,0,0
3878,1.2,1061,7.8,891,53,721,57.0,1697,894,29.0,48.5,1.9133,2004,8,19,8,0,0,0,0,1,0,0,0
3879,1.0,1012,6.3,824,31,803,39.0,1612,710,31.0,42.9,1.8909,2004,8,19,9,0,0,0,0,1,0,0,0
3880,1.2,1031,6.5,834,47,793,47.0,1640,737,32.5,39.4,1.8982,2004,8,19,10,0,0,0,0,1,0,0,0
3881,1.1,1011,6.1,816,33,830,35.0,1614,680,36.9,30.9,1.8934,2004,8,19,11,0,0,0,0,1,0,0,0
3882,1.2,1009,6.3,824,35,822,44.0,1606,670,36.2,30.6,1.8105,2004,8,19,12,0,0,0,0,1,0,0,0
3883,1.1,980,5.6,793,32,858,43.0,1549,654,37.7,27.7,1.778,2004,8,19,13,0,0,0,0,1,0,0,0
3884,1.0,961,5.8,803,23,852,34.0,1552,618,37.1,27.2,1.6874,2004,8,19,14,0,0,0,0,1,0,0,0
3885,1.0,966,5.4,784,27,870,36.0,1530,652,39.5,24.3,1.7216,2004,8,19,15,0,0,0,0,1,0,0,0
3886,1.2,1022,6.8,849,32,813,44.0,1583,732,39.9,23.8,1.7127,2004,8,19,16,0,0,0,0,1,0,0,0
3887,1.7,1091,9.3,953,51,723,63.0,1688,853,39.6,24.3,1.7255,2004,8,19,17,0,0,0,0,1,0,0,0
3888,1.7,1063,8.5,919,46,735,60.0,1676,821,37.2,29.1,1.8185,2004,8,19,18,0,0,0,0,1,0,0,0
3889,1.7,1116,9.3,952,62,702,66.0,1759,895,33.9,37.1,1.9264,2004,8,19,19,0,0,0,0,1,0,0,0
3890,1.7,1101,7.4,875,65,722,68.0,1748,927,31.6,43.6,1.9944,2004,8,19,20,0,0,0,0,1,0,0,0
3891,1.7035294117647057,1072,6.4,831,65,757,68.17241379310344,1677,857,30.3,47.3,2.0034,2004,8,19,21,0,0,0,0,1,0,0,0
3892,1.7070588235294117,1080,7.8,890,66,723,68.34482758620689,1702,869,29.8,49.1,2.0248,2004,8,19,22,0,0,0,0,1,0,0,0
3893,1.7105882352941175,1005,5.6,792,66,809,68.51724137931035,1638,725,29.0,51.7,2.0375,2004,8,19,23,0,0,0,0,1,0,0,0
3894,1.7141176470588235,998,5.3,776,67,810,68.6896551724138,1608,665,28.5,52.1,2.0036,2004,8,20,0,0,0,0,0,0,1,0,0
3895,1.7176470588235293,1000,5.0,763,67,807,68.86206896551724,1619,680,27.7,53.7,1.9661,2004,8,20,1,0,0,0,0,0,1,0,0
3896,1.7211764705882353,932,4.2,720,68,859,69.03448275862068,1562,605,27.4,53.5,1.9267,2004,8,20,2,0,0,0,0,0,1,0,0
3897,1.724705882352941,808,1.4,539,68,1206,69.20689655172414,1383,427,28.5,48.7,1.872,2004,8,20,3,0,0,0,0,0,1,0,0
3898,1.728235294117647,795,1.0,494,69,1398,69.37931034482759,1353,400,28.9,48.4,1.8982,2004,8,20,4,0,0,0,0,0,1,0,0
3899,1.7317647058823529,886,2.4,613,69,1075,69.55172413793103,1484,522,27.1,54.8,1.9309,2004,8,20,5,0,0,0,0,0,1,0,0
3900,1.7352941176470589,974,4.5,740,70,873,69.72413793103448,1595,703,26.1,59.0,1.9669,2004,8,20,6,0,0,0,0,0,1,0,0
3901,1.7388235294117647,1112,8.9,936,70,683,69.89655172413794,1792,965,26.7,58.0,2.0023,2004,8,20,7,0,0,0,0,0,1,0,0
3902,1.7423529411764704,1175,12.9,1080,71,591,70.06896551724138,1931,1102,27.9,54.9,2.0353,2004,8,20,8,0,0,0,0,0,1,0,0
3903,1.7458823529411764,1091,8.6,925,72,701,70.24137931034483,1753,1058,29.7,50.5,2.0767,2004,8,20,9,0,0,0,0,0,1,0,0
3904,1.7494117647058822,1066,7.8,890,72,747,70.41379310344827,1690,906,32.2,41.4,1.9624,2004,8,20,10,0,0,0,0,0,1,0,0
3905,1.7529411764705882,1031,7.7,887,73,777,70.58620689655173,1665,844,35.6,32.2,1.8408,2004,8,20,11,0,0,0,0,0,1,0,0
3906,1.756470588235294,1004,7.3,868,73,772,70.75862068965517,1632,763,35.7,31.4,1.8025,2004,8,20,12,0,0,0,0,0,1,0,0
3907,1.76,927,3.8,698,74,919,70.93103448275862,1537,555,35.5,34.9,1.9841,2004,8,20,13,0,0,0,0,0,1,0,0
3908,1.7635294117647058,924,3.3,673,74,960,71.10344827586206,1522,520,35.0,35.5,1.962,2004,8,20,14,0,0,0,0,0,1,0,0
3909,1.7670588235294118,912,3.3,671,75,964,71.27586206896552,1508,508,35.1,34.6,1.9255,2004,8,20,15,0,0,0,0,0,1,0,0
3910,1.7705882352941176,976,4.8,752,75,876,71.44827586206897,1561,545,36.8,30.5,1.8572,2004,8,20,16,0,0,0,0,0,1,0,0
3911,1.7741176470588236,989,5.7,798,76,840,71.62068965517241,1607,584,34.5,34.7,1.8667,2004,8,20,17,0,0,0,0,0,1,0,0
3912,1.7776470588235294,986,5.6,794,76,845,71.79310344827586,1619,590,33.0,38.1,1.8813,2004,8,20,18,0,0,0,0,0,1,0,0
3913,1.7811764705882354,984,5.7,800,77,836,71.96551724137932,1607,610,30.8,43.1,1.8761,2004,8,20,19,0,0,0,0,0,1,0,0
3914,1.7847058823529411,1000,7.0,857,77,767,72.13793103448276,1634,689,29.1,46.9,1.8652,2004,8,20,20,0,0,0,0,0,1,0,0
3915,1.788235294117647,996,6.8,848,78,763,72.3103448275862,1657,713,28.2,49.8,1.8795,2004,8,20,21,0,0,0,0,0,1,0,0
3916,1.791764705882353,1013,8.3,913,79,717,72.48275862068965,1685,785,27.5,50.4,1.823,2004,8,20,22,0,0,0,0,0,1,0,0
3917,1.7952941176470587,1004,6.9,851,79,767,72.65517241379311,1632,754,27.3,49.1,1.7503,2004,8,20,23,0,0,0,0,0,1,0,0
3918,1.7988235294117647,949,6.0,814,80,824,72.82758620689656,1563,653,26.7,46.7,1.6121,2004,8,21,0,1,0,0,0,0,0,1,0
3919,1.8023529411764705,895,5.4,783,80,863,73.0,1502,575,26.0,45.0,1.4913,2004,8,21,1,1,0,0,0,0,0,1,0
3920,1.8058823529411765,863,3.9,707,81,927,73.17241379310344,1407,537,25.0,47.3,1.4771,2004,8,21,2,1,0,0,0,0,0,1,0
3921,1.8094117647058823,786,2.0,587,81,1150,73.34482758620689,1300,413,25.3,44.3,1.4032,2004,8,21,3,1,0,0,0,0,0,1,0
3922,1.8129411764705883,792,2.2,597,82,1137,73.51724137931035,1320,417,24.3,46.3,1.3857,2004,8,21,4,1,0,0,0,0,0,1,0
3923,1.816470588235294,816,3.0,653,82,1058,73.6896551724138,1332,486,24.8,43.4,1.3347,2004,8,21,5,1,0,0,0,0,0,1,0
